"image_id","image_path","image_sha256","created_utc","detection.detector_name","detection.image_score","detection.threshold","detection.is_anomalous","detection.confidence","detection.score_margin","localisation.confidence","localisation.mask_area_ratio","localisation.component_count","localisation.boxes","semantic.label","semantic.confidence","semantic.method","semantic.evidence.selected_box.x","semantic.evidence.selected_box.y","semantic.evidence.selected_box.w","semantic.evidence.selected_box.h","semantic.evidence.selected_box.area_px","semantic.evidence.selected_box.area_ratio","semantic.evidence.selected_box.mean_heat","semantic.evidence.selected_box.max_heat","semantic.evidence.selected_box.x2","semantic.evidence.selected_box.y2","semantic.evidence.selected_box.aspect_ratio","semantic.evidence.edge_density","semantic.evidence.mean_saturation","semantic.evidence.mean_value","semantic.evidence.saturation_contrast","semantic.evidence.dark_contrast","semantic.evidence.rules","confidence.components.anomaly","confidence.components.localisation","confidence.components.semantic","confidence.fusion.minimum","confidence.fusion.weighted_average","confidence.fusion.preferred_strategy","confidence.fusion.preferred","risk.severity","risk.occurrence","risk.detection","risk.risk_class","risk.action","risk.mapped","risk.rpm_lookup_key","review.requires_review","review.reasons","artefacts.heatmap_overlay","artefacts.mask","artefacts.annotated","config_summary.detector","config_summary.localisation_threshold","config_summary.fusion_preferred_strategy","semantic.evidence.reason"
"bottle__test__broken_small__007","data/mvtec_anomaly_detection/bottle/test/broken_small/007.png","648a8cb8babfa35f2574ae0dbff581db740cc6ff6ecb14806de29d5e4facb4a6","2026-06-08T16:45:04.262170+00:00","anomalib_padim","0.5868965332634316","0.5","True","0.5868965332634316","0.08689653326343161","0.7796631402625764","0.0270843505859375","2","[{'x': 174, 'y': 95, 'w': 43, 'h': 55, 'area_px': 1730, 'area_ratio': 0.026397705078125, 'mean_heat': 0.6182047128677368, 'max_heat': 1.0, 'x2': 217, 'y2': 150, 'aspect_ratio': 1.2790697674418605}, {'x': 191, 'y': 81, 'w': 8, 'h': 8, 'area_px': 45, 'area_ratio': 0.0006866455078125, 'mean_heat': 0.4619607627391815, 'max_heat': 0.49803921580314636, 'x2': 199, 'y2': 89, 'aspect_ratio': 1.0}]","unknown","0.5774999999999999","rules_constrained_taxonomy","174.0","95.0","43.0","55.0","1730.0","0.026397705078125","0.6182047128677368","1.0","217.0","150.0","1.2790697674418605","0.22367864693446088","43.15137420718816","91.30866807610994","4.351132357624444","0.0","['no_rule_matched_confidently']","0.5868965332634316","0.7796631402625764","0.5774999999999999","0.5774999999999999","0.6423773820473171","minimum","0.5774999999999999","S3","O3","D2","High","Quarantine item or lot pending quality engineer review.","True","S3|O3|D2","True","['Fused confidence 0.577 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__007_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__007_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__007_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__008","data/mvtec_anomaly_detection/bottle/test/broken_small/008.png","26af850d4eee499c803f372e17ac9297ebe8edc04695dea8d288ac93711325e3","2026-06-08T16:45:04.301583+00:00","anomalib_padim","0.5331730574339556","0.5","True","0.5331730574339556","0.0331730574339556","0.7829037105070595","0.041107177734375","2","[{'x': 109, 'y': 162, 'w': 79, 'h': 58, 'area_px': 2629, 'area_ratio': 0.0401153564453125, 'mean_heat': 0.6050835847854614, 'max_heat': 1.0, 'x2': 188, 'y2': 220, 'aspect_ratio': 1.3620689655172413}, {'x': 39, 'y': 109, 'w': 8, 'h': 11, 'area_px': 65, 'area_ratio': 0.0009918212890625, 'mean_heat': 0.4486274719238281, 'max_heat': 0.4745098054409027, 'x2': 47, 'y2': 120, 'aspect_ratio': 1.375}]","unknown","0.5774999999999999","rules_constrained_taxonomy","109.0","162.0","79.0","58.0","2629.0","0.0401153564453125","0.6050835847854614","1.0","188.0","220.0","1.3620689655172413","0.25512876473155827","46.91335661283282","86.5244434744653","0.0034285934260722684","0.11879976877794718","['no_rule_matched_confidently']","0.5331730574339556","0.7829037105070595","0.5774999999999999","0.5331730574339556","0.6191739889973978","minimum","0.5331730574339556","S3","O3","D3","Critical","Stop release or production path until authorised review is complete.","True","S3|O3|D3","True","['Fused confidence 0.533 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.', 'Anomaly score is close to the decision boundary; margin=0.033.', 'Critical risk class requires operator confirmation before release decision.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__008_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__008_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__008_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__009","data/mvtec_anomaly_detection/bottle/test/broken_small/009.png","d83afc9847c680e6b9f5c36f49ca19e1b1f275fc0358e4864ec1809d42df32c7","2026-06-08T16:45:04.341218+00:00","anomalib_padim","0.9479407657021564","0.5","True","0.9479407657021564","0.44794076570215635","0.846847516298294","0.0181427001953125","1","[{'x': 78, 'y': 171, 'w': 44, 'h': 37, 'area_px': 1189, 'area_ratio': 0.0181427001953125, 'mean_heat': 0.6344629526138306, 'max_heat': 1.0, 'x2': 122, 'y2': 208, 'aspect_ratio': 1.1891891891891893}]","unknown","0.5774999999999999","rules_constrained_taxonomy","78.0","171.0","44.0","37.0","1189.0","0.0181427001953125","0.6344629526138306","1.0","122.0","208.0","1.1891891891891893","0.2868550368550369","39.984029484029485","105.21621621621621","6.9936434719453615","0.0","['no_rule_matched_confidently']","0.9479407657021564","0.846847516298294","0.5774999999999999","0.5774999999999999","0.8250025994554584","minimum","0.5774999999999999","S3","O3","D2","High","Quarantine item or lot pending quality engineer review.","True","S3|O3|D2","True","['Fused confidence 0.577 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__009_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__009_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__009_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__010","data/mvtec_anomaly_detection/bottle/test/broken_small/010.png","21cd62dad2af2a7841c2ed469ab0909385805fa67d4ee7ba4b8dd6417c6ea95c","2026-06-08T16:45:04.383517+00:00","anomalib_padim","0.6680555383581419","0.5","True","0.6680555383581419","0.1680555383581419","0.7593265686447137","0.0454864501953125","2","[{'x': 129, 'y': 51, 'w': 65, 'h': 60, 'area_px': 2469, 'area_ratio': 0.0376739501953125, 'mean_heat': 0.6476354002952576, 'max_heat': 1.0, 'x2': 194, 'y2': 111, 'aspect_ratio': 1.0833333333333333}, {'x': 188, 'y': 113, 'w': 21, 'h': 33, 'area_px': 512, 'area_ratio': 0.0078125, 'mean_heat': 0.5187653303146362, 'max_heat': 0.6666666865348816, 'x2': 209, 'y2': 146, 'aspect_ratio': 1.5714285714285714}]","unknown","0.5774999999999999","rules_constrained_taxonomy","129.0","51.0","65.0","60.0","2469.0","0.0376739501953125","0.6476354002952576","1.0","194.0","111.0","1.0833333333333333","0.17205128205128206","46.47461538461538","87.51820512820512","0.3251676913080388","0.0","['no_rule_matched_confidently']","0.6680555383581419","0.7593265686447137","0.5774999999999999","0.5774999999999999","0.6727979628545779","minimum","0.5774999999999999","S3","O3","D2","High","Quarantine item or lot pending quality engineer review.","True","S3|O3|D2","True","['Fused confidence 0.577 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__010_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__010_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__010_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__011","data/mvtec_anomaly_detection/bottle/test/broken_small/011.png","0b864bfc835768c65992b235c435e397480cfadeed57ea3884e234a2b473a9c9","2026-06-08T16:45:04.423821+00:00","anomalib_padim","0.5346467887285142","0.5","True","0.5346467887285142","0.03464678872851423","0.8702036947011946","0.023345947265625","1","[{'x': 45, 'y': 117, 'w': 43, 'h': 54, 'area_px': 1530, 'area_ratio': 0.023345947265625, 'mean_heat': 0.6791388392448425, 'max_heat': 1.0, 'x2': 88, 'y2': 171, 'aspect_ratio': 1.255813953488372}]","unknown","0.5774999999999999","rules_constrained_taxonomy","45.0","117.0","43.0","54.0","1530.0","0.023345947265625","0.6791388392448425","1.0","88.0","171.0","1.255813953488372","0.2239448751076658","46.06976744186046","88.75409130060292","3.0425812264204097","0.0","['no_rule_matched_confidently']","0.5346467887285142","0.8702036947011946","0.5774999999999999","0.5346467887285142","0.6460271633381898","minimum","0.5346467887285142","S3","O3","D3","Critical","Stop release or production path until authorised review is complete.","True","S3|O3|D3","True","['Fused confidence 0.535 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.', 'Anomaly score is close to the decision boundary; margin=0.035.', 'Critical risk class requires operator confirmation before release decision.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__011_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__011_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__011_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__012","data/mvtec_anomaly_detection/bottle/test/broken_small/012.png","945cf8614874e85e7d81ebf0ea69340600eec2df6b3d8cdbe0019b27f0a006dc","2026-06-08T16:45:04.461199+00:00","anomalib_padim","0.705065697003127","0.5","True","0.705065697003127","0.20506569700312705","0.8590270459651947","0.0455474853515625","1","[{'x': 68, 'y': 158, 'w': 87, 'h': 56, 'area_px': 2985, 'area_ratio': 0.0455474853515625, 'mean_heat': 0.6234663724899292, 'max_heat': 1.0, 'x2': 155, 'y2': 214, 'aspect_ratio': 1.5535714285714286}]","unknown","0.5774999999999999","rules_constrained_taxonomy","68.0","158.0","87.0","56.0","2985.0","0.0455474853515625","0.6234663724899292","1.0","155.0","214.0","1.5535714285714286","0.23275862068965517","44.63136288998358","90.63136288998358","0.8759186634144811","0.0","['no_rule_matched_confidently']","0.705065697003127","0.8590270459651947","0.5774999999999999","0.5774999999999999","0.7193626774409656","minimum","0.5774999999999999","S3","O3","D2","High","Quarantine item or lot pending quality engineer review.","True","S3|O3|D2","True","['Fused confidence 0.577 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__012_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__012_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__012_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__013","data/mvtec_anomaly_detection/bottle/test/broken_small/013.png","b32208859b9262fa19ad2f01043ed13aac2cebaa4c85936ad489d68c719a2ea1","2026-06-08T16:45:04.501050+00:00","anomalib_padim","0.5561683828943386","0.5","True","0.5561683828943386","0.056168382894338564","0.8838335454463959","0.047698974609375","1","[{'x': 130, 'y': 49, 'w': 78, 'h': 61, 'area_px': 3126, 'area_ratio': 0.047698974609375, 'mean_heat': 0.6756037473678589, 'max_heat': 1.0, 'x2': 208, 'y2': 110, 'aspect_ratio': 1.278688524590164}]","unknown","0.5774999999999999","rules_constrained_taxonomy","130.0","49.0","78.0","61.0","3126.0","0.047698974609375","0.6756037473678589","1.0","208.0","110.0","1.278688524590164","0.16960907944514503","46.37137452711223","79.67696511139134","0.4708495202042471","3.5530708101339457","['no_rule_matched_confidently']","0.5561683828943386","0.8838335454463959","0.5774999999999999","0.5561683828943386","0.659800835936371","minimum","0.5561683828943386","S3","O3","D2","High","Quarantine item or lot pending quality engineer review.","True","S3|O3|D2","True","['Fused confidence 0.556 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.', 'Anomaly score is close to the decision boundary; margin=0.056.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__013_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__013_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__013_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__014","data/mvtec_anomaly_detection/bottle/test/broken_small/014.png","c74fb6a0cfc32692175c6f97f337fa49a0146a2ccb66ffa308e90b8b95ce50d8","2026-06-08T16:45:04.537626+00:00","anomalib_padim","0.4330229355726541","0.5","True","0.4330229355726541","0.06697706442734591","0.8690101027488708","0.029022216796875","1","[{'x': 45, 'y': 116, 'w': 46, 'h': 60, 'area_px': 1902, 'area_ratio': 0.029022216796875, 'mean_heat': 0.668602705001831, 'max_heat': 1.0, 'x2': 91, 'y2': 176, 'aspect_ratio': 1.3043478260869565}]","unknown","0.5774999999999999","rules_constrained_taxonomy","45.0","116.0","46.0","60.0","1902.0","0.029022216796875","0.668602705001831","1.0","91.0","176.0","1.3043478260869565","0.20652173913043478","46.15108695652174","86.3876811594203","0.7105429246327617","1.191690657218075","['no_rule_matched_confidently']","0.4330229355726541","0.8690101027488708","0.5774999999999999","0.4330229355726541","0.5999383518323556","minimum","0.4330229355726541","S3","O3","D3","Critical","Stop release or production path until authorised review is complete.","True","S3|O3|D3","True","['Fused confidence 0.433 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.', 'Anomaly score is close to the decision boundary; margin=0.067.', 'Critical risk class requires operator confirmation before release decision.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__014_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__014_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__014_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__015","data/mvtec_anomaly_detection/bottle/test/broken_small/015.png","ef423951e8f0bed66ab053c28ad709e68ef24af62b4650254c3d39aaa2bb48da","2026-06-08T16:45:04.574736+00:00","anomalib_padim","0.8145833942378669","0.5","True","0.8145833942378669","0.31458339423786685","0.8620989352464676","0.02874755859375","1","[{'x': 146, 'y': 52, 'w': 49, 'h': 65, 'area_px': 1884, 'area_ratio': 0.02874755859375, 'mean_heat': 0.653626024723053, 'max_heat': 1.0, 'x2': 195, 'y2': 117, 'aspect_ratio': 1.3265306122448979}]","unknown","0.5774999999999999","rules_constrained_taxonomy","146.0","52.0","49.0","65.0","1884.0","0.02874755859375","0.653626024723053","1.0","195.0","117.0","1.3265306122448979","0.18398744113029827","50.59811616954474","71.04395604395604","1.8501579549198581","4.353954687288024","['no_rule_matched_confidently']","0.8145833942378669","0.8620989352464676","0.5774999999999999","0.5774999999999999","0.7695672079809803","minimum","0.5774999999999999","S3","O3","D2","High","Quarantine item or lot pending quality engineer review.","True","S3|O3|D2","True","['Fused confidence 0.577 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__015_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__015_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__015_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__016","data/mvtec_anomaly_detection/bottle/test/broken_small/016.png","72e0dfb0da261ee3b349dc34235f65c23bf6b2cbb8928a055348980c1f428bba","2026-06-08T16:45:04.614660+00:00","anomalib_padim","0.7523607367854973","0.5","True","0.7523607367854973","0.2523607367854973","0.8495165824890136","0.029815673828125","1","[{'x': 155, 'y': 66, 'w': 50, 'h': 54, 'area_px': 1954, 'area_ratio': 0.029815673828125, 'mean_heat': 0.6241817474365234, 'max_heat': 1.0, 'x2': 205, 'y2': 120, 'aspect_ratio': 1.08}]","unknown","0.5774999999999999","rules_constrained_taxonomy","155.0","66.0","50.0","54.0","1954.0","0.029815673828125","0.6241817474365234","1.0","205.0","120.0","1.08","0.22703703703703704","44.69851851851852","93.21259259259259","1.3289706589706611","0.0","['no_rule_matched_confidently']","0.7523607367854973","0.8495165824890136","0.5774999999999999","0.5774999999999999","0.7377923063001779","minimum","0.5774999999999999","S3","O3","D2","High","Quarantine item or lot pending quality engineer review.","True","S3|O3|D2","True","['Fused confidence 0.577 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__016_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__016_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__016_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__017","data/mvtec_anomaly_detection/bottle/test/broken_small/017.png","437b1c2b5f0c055ee250ba1c4266725eae7c4e21293b0b13141e672f42a2d55b","2026-06-08T16:45:04.655458+00:00","anomalib_padim","0.8263397460305358","0.5","True","0.8263397460305358","0.32633974603053584","0.8691957175731659","0.031829833984375","1","[{'x': 41, 'y': 82, 'w': 42, 'h': 72, 'area_px': 2086, 'area_ratio': 0.031829833984375, 'mean_heat': 0.6651157140731812, 'max_heat': 1.0, 'x2': 83, 'y2': 154, 'aspect_ratio': 1.7142857142857142}]","unknown","0.5774999999999999","rules_constrained_taxonomy","41.0","82.0","42.0","72.0","2086.0","0.031829833984375","0.6651157140731812","1.0","83.0","154.0","1.7142857142857142","0.267526455026455","42.010912698412696","103.41071428571429","3.810599840772255","0.0","['no_rule_matched_confidently']","0.8263397460305358","0.8691957175731659","0.5774999999999999","0.5774999999999999","0.776986600985691","minimum","0.5774999999999999","S3","O3","D2","High","Quarantine item or lot pending quality engineer review.","True","S3|O3|D2","True","['Fused confidence 0.577 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__017_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__017_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__017_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__018","data/mvtec_anomaly_detection/bottle/test/broken_small/018.png","b145d2c83ef34456539118e18ba0a197277a9625320ed7248492b308856170af","2026-06-08T16:45:04.696906+00:00","anomalib_padim","1.0","0.5","True","1.0","0.5","0.8545724332332612","0.0463714599609375","1","[{'x': 50, 'y': 131, 'w': 80, 'h': 78, 'area_px': 3039, 'area_ratio': 0.0463714599609375, 'mean_heat': 0.6124228239059448, 'max_heat': 1.0, 'x2': 130, 'y2': 209, 'aspect_ratio': 1.0256410256410255}]","unknown","0.5774999999999999","rules_constrained_taxonomy","50.0","131.0","80.0","78.0","3039.0","0.0463714599609375","0.6124228239059448","1.0","130.0","209.0","1.0256410256410255","0.20096153846153847","47.94150641025641","97.11538461538461","1.1114975450081843","0.0","['no_rule_matched_confidently']","1.0","0.8545724332332612","0.5774999999999999","0.5774999999999999","0.8507467299699782","minimum","0.5774999999999999","S3","O3","D2","High","Quarantine item or lot pending quality engineer review.","True","S3|O3|D2","True","['Fused confidence 0.577 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__018_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__018_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__018_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__019","data/mvtec_anomaly_detection/bottle/test/broken_small/019.png","a6e0b07c9402eb7ce810955032a54d5b05cc60f30579b397e83eba6957390c34","2026-06-08T16:45:04.736541+00:00","anomalib_padim","0.833455827442527","0.5","True","0.833455827442527","0.333455827442527","0.862002858519554","0.03424072265625","1","[{'x': 48, 'y': 132, 'w': 53, 'h': 63, 'area_px': 2244, 'area_ratio': 0.03424072265625, 'mean_heat': 0.6457831263542175, 'max_heat': 1.0, 'x2': 101, 'y2': 195, 'aspect_ratio': 1.1886792452830188}]","unknown","0.5774999999999999","rules_constrained_taxonomy","48.0","132.0","53.0","63.0","2244.0","0.03424072265625","0.6457831263542175","1.0","101.0","195.0","1.1886792452830188","0.2180293501048218","45.10931416591794","89.37885594489369","0.3128102149296126","0.0","['no_rule_matched_confidently']","0.833455827442527","0.862002858519554","0.5774999999999999","0.5774999999999999","0.7780309799050034","minimum","0.5774999999999999","S3","O3","D2","High","Quarantine item or lot pending quality engineer review.","True","S3|O3|D2","True","['Fused confidence 0.577 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__019_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__019_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__019_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__020","data/mvtec_anomaly_detection/bottle/test/broken_small/020.png","266ed29aeada42b0ff5160b41a754887301cef8a5aeec278af64e68a736b105a","2026-06-08T16:45:04.774775+00:00","anomalib_padim","1.0","0.5","True","1.0","0.5","0.8626518785953521","0.028533935546875","1","[{'x': 159, 'y': 127, 'w': 47, 'h': 53, 'area_px': 1870, 'area_ratio': 0.028533935546875, 'mean_heat': 0.6551514863967896, 'max_heat': 1.0, 'x2': 206, 'y2': 180, 'aspect_ratio': 1.127659574468085}]","unknown","0.5774999999999999","rules_constrained_taxonomy","159.0","127.0","47.0","53.0","1870.0","0.028533935546875","0.6551514863967896","1.0","206.0","180.0","1.127659574468085","0.24287434765154556","42.343235648334","99.64472099558411","0.6910408642033801","0.0","['no_rule_matched_confidently']","1.0","0.8626518785953521","0.5774999999999999","0.5774999999999999","0.8531705635786055","minimum","0.5774999999999999","S3","O3","D2","High","Quarantine item or lot pending quality engineer review.","True","S3|O3|D2","True","['Fused confidence 0.577 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__020_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__020_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__020_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__021","data/mvtec_anomaly_detection/bottle/test/broken_small/021.png","8fd65fc5519cf685764d5f87f3ad1cfe088e7c54e3a54ad68b5ab3df120a084d","2026-06-08T16:45:04.812124+00:00","anomalib_padim","0.8654435649130494","0.5","True","0.8654435649130494","0.3654435649130494","0.8466411262750626","0.0190277099609375","1","[{'x': 164, 'y': 134, 'w': 44, 'h': 41, 'area_px': 1247, 'area_ratio': 0.0190277099609375, 'mean_heat': 0.6327751278877258, 'max_heat': 1.0, 'x2': 208, 'y2': 175, 'aspect_ratio': 1.0731707317073171}]","unknown","0.5774999999999999","rules_constrained_taxonomy","164.0","134.0","44.0","41.0","1247.0","0.0190277099609375","0.6327751278877258","1.0","208.0","175.0","1.0731707317073171","0.26108647450110867","43.71840354767184","104.58702882483371","2.789198791509449","0.0","['no_rule_matched_confidently']","0.8654435649130494","0.8466411262750626","0.5774999999999999","0.5774999999999999","0.7878169420933909","minimum","0.5774999999999999","S3","O3","D2","High","Quarantine item or lot pending quality engineer review.","True","S3|O3|D2","True","['Fused confidence 0.577 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__021_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__021_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__021_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__contamination__000","data/mvtec_anomaly_detection/bottle/test/contamination/000.png","fe2e96a8cba624ace02985481197ee8ab112d2a2faa4b79f137ace2c452eb4ea","2026-06-08T16:45:04.848023+00:00","anomalib_padim","0.36958610931701413","0.5","True","0.36958610931701413","0.13041389068298587","0.8142904133264088","0.1231231689453125","2","[{'x': 64, 'y': 75, 'w': 113, 'h': 118, 'area_px': 7753, 'area_ratio': 0.1183013916015625, 'mean_heat': 0.6671507954597473, 'max_heat': 1.0, 'x2': 177, 'y2': 193, 'aspect_ratio': 1.0442477876106195}, {'x': 235, 'y': 95, 'w': 21, 'h': 24, 'area_px': 316, 'area_ratio': 0.00482177734375, 'mean_heat': 0.48585259914398193, 'max_heat': 0.6117647290229797, 'x2': 256, 'y2': 119, 'aspect_ratio': 1.1428571428571428}]","deformation","0.779","rules_constrained_taxonomy","64.0","75.0","113.0","118.0","7753.0","0.1183013916015625","0.6671507954597473","1.0","177.0","193.0","1.0442477876106195","0.14114294285285736","48.00404979751013","70.86343182840858","1.9642488024852511","4.074784068849311","['large_irregular_edge_region']","0.36958610931701413","0.8142904133264088","0.779","0.36958610931701413","0.605350873190579","minimum","0.36958610931701413","S4","O1","D3","High","Quarantine item or lot pending quality engineer review.","True","S4|O1|D3","True","['Fused confidence 0.370 is below operational threshold 0.600.']","outputs/risk_padim_bottle/artefacts/bottle__test__contamination__000_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__contamination__000_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__contamination__000_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__contamination__001","data/mvtec_anomaly_detection/bottle/test/contamination/001.png","2ddf5d0d53b2dc3d13286af69d668e9b572a360a87309bb91a4682dde8f2311a","2026-06-08T16:45:04.884267+00:00","anomalib_padim","0.3184202385580697","0.5","True","0.3184202385580697","0.18157976144193028","0.8496347481012345","0.086822509765625","1","[{'x': 103, 'y': 82, 'w': 85, 'h': 124, 'area_px': 5690, 'area_ratio': 0.086822509765625, 'mean_heat': 0.5769661068916321, 'max_heat': 1.0, 'x2': 188, 'y2': 206, 'aspect_ratio': 1.4588235294117646}]","deformation","0.779","rules_constrained_taxonomy","103.0","82.0","85.0","124.0","5690.0","0.086822509765625","0.5769661068916321","1.0","188.0","206.0","1.4588235294117646","0.14943074003795068","34.87258064516129","74.03491461100569","1.0675890860975485","0.5656511598571115","['large_irregular_edge_region']","0.3184202385580697","0.8496347481012345","0.779","0.3184202385580697","0.5929295317815018","minimum","0.3184202385580697","S4","O1","D3","High","Quarantine item or lot pending quality engineer review.","True","S4|O1|D3","True","['Fused confidence 0.318 is below operational threshold 0.600.']","outputs/risk_padim_bottle/artefacts/bottle__test__contamination__001_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__contamination__001_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__contamination__001_annotated.png","simple_statistical_reference","0.42","minimum",""
